title,Score,Metascore,Year,Vote,Runtime,Revenue,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,FilmNoir,History,Horror,Music,Musical,Mystery,Romance,Sci.Fi,Sport,Thriller,War,Western
Girlhouse,5.5,50.37776184082031,2014,6882,99,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Les Lyonnais,7,58.61853790283203,2011,6882,102,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Liberty Stands Still,5.8,42.10919189453125,2002,6880,96,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lawn Dogs,7.6,74.64600372314453,1997,6880,101,0.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arn: Riket vid vägens slut,6.6,57.178321838378906,2008,6879,128,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Griffin & Phoenix,7.1,53.21388244628906,2006,6878,102,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Alien Autopsy,5.8,41.15398025512695,2006,6876,95,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Keulraesik,7.9,63.749000549316406,2003,6875,127,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Porky's Revenge,4.7,30.367626190185547,1985,6872,92,20.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Colour of Pomegranates,7.7,81.67510986328125,1969,6871,79,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Head Above Water,6,39.87480163574219,1996,6871,92,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bad Timing,7.1,61.94012451171875,1980,6861,123,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
'I Know Where I'm Going!',7.6,71.65068054199219,1945,6861,91,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Treatment,7.2,57.71931076049805,2014,6859,131,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Playing God,5.6,42.25174331665039,1997,6857,94,4.05,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hell in the Pacific,7.3,74.7005844116211,1968,6856,103,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Samsara,7.8,64.72997283935547,2001,6856,145,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Canim Kardesim,8.8,82.89973449707031,1973,6853,92,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Undercover Blues,6,41.09696960449219,1993,6852,90,12.42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Axe,7.4,61.158180236816406,2005,6852,117,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desk Set,7.3,64.91613006591797,1957,6850,103,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Khaleja,7.6,55.030033111572266,2010,6850,170,NA,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Houses October Built,5.2,44.34107208251953,2014,6849,91,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Kutsal Damacana,5,36.76637268066406,2007,6844,105,NA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
My Name Is Joe,7.5,72.64342498779297,1998,6842,105,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Donovan's Reef,6.9,62.31122589111328,1963,6841,109,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Arthur 3: la guerre des deux mondes,5.5,46.89239501953125,2010,6841,101,NA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mil gritos tiene la noche,6.1,57.04638671875,1982,6836,85,2.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Mohra,7.1,59.27594757080078,1994,6833,177,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Biyeolhan geori,7.4,61.747291564941406,2006,6832,141,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gadjo dilo,7.7,73.8568344116211,1997,6832,102,0.67,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jury Duty,4.1,26.59433937072754,1995,6830,88,17.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intersection,5.3,39.73658752441406,1994,6829,98,20.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In My Father's Den,7.6,62.62518310546875,2004,6829,127,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Delirious,5.8,42.4770622253418,1991,6826,96,5.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Benvenuti al sud,6.5,44.804962158203125,2010,6822,102,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ab Tak Chhappan,7.9,67.65300750732422,2004,6818,129,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hypnotisören,5.6,43.74334716796875,2012,6817,122,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O Lucky Man!,7.8,71.14867401123047,1973,6816,178,NA,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A Murder of Crows,6.4,45.165611267089844,1998,6815,102,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Associate,6.1,48.44820022583008,1996,6815,114,12.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur and the Great Adventure,5.3,40.32416915893555,2009,6808,107,0.35,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Take Me Home,6.9,52.51690673828125,2011,6806,97,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Baasha,8.3,68.562103271484375,1995,6804,145,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bu neng shuo de. mi mi,7.6,63.70905685424805,2007,6798,101,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Bommarillu,8.2,73.41901397705078,2006,6797,170,0.65,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Strange Love of Martha Ivers,7.5,70.80448913574219,1946,6795,116,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
The Loneliness of the Long Distance Runner,7.7,75.74376678466797,1962,6795,104,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hong gao liang,7.5,61.40707778930664,1988,6785,91,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Humanity Bureau,5.3,52.652565002441406,2017,6780,95,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6 donne per l'assassino,7.3,81.30787658691406,1964,6776,88,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Los últimos días,6.2,62.314701080322266,2013,6776,100,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Burrowers,5.8,46.58683395385742,2008,6775,96,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Jian yu,6.9,58.57344436645508,2010,6770,117,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yours, Mine and Ours",7.2,71.46175384521484,1968,6763,111,25.91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayan,7.3,54.791839599609375,2009,6753,162,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Palace,6.5,56.50588607788086,1990,6748,103,17.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Educazione siberiana,6.4,50.91962432861328,2013,6746,110,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Tortured,5.5,52.06230163574219,2010,6745,79,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Narrow Margin,6.6,52.490234375,1990,6745,97,10.87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Stage Door,7.8,78.6113052368164,1937,6739,92,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La chèvre,7.4,65.9883041381836,1981,6739,95,NA,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Million Years B.C.,5.7,55.334171295166016,1966,6734,100,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Babysitter Wanted,5.5,44.97225570678711,2008,6731,93,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Pride and Prejudice,7.4,75.20794677734375,1940,6730,118,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Mummy,6.8,73.1495590209961,1959,6728,86,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jägarna,7.1,56.21892166137695,1996,6728,113,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Le Feu Follet,8,80.3240737915039,1963,6728,108,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fandango,6.7,60.15814971923828,1985,6725,91,0.09,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Where the River Bends,7.3,69.46357727050781,1952,6725,91,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Equus,7.2,63.122764587402344,1977,6718,137,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hero Wanted,5.7,39.87149429321289,2008,6718,94,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Prince and the Showgirl,6.7,55.68748474121094,1957,6713,115,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Garbage Pail Kids Movie,2.7,28.197927474975586,1987,6712,100,1.58,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Getting Even with Dad,4.7,32.330535888671875,1994,6711,109,18.44,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghilli,7.7,49.867454528808594,2004,6710,160,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I Hate Luv Storys,5.6,50.2554931640625,2010,6707,129,0.85,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Io sto con gli ippopotami,6.7,57.79777145385742,1979,6705,108,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dünyayi Kurtaran Adam,4.8,44.177940368652344,1982,6704,91,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Control,6.2,43.72536087036133,2004,6701,104,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Derailed,3.9,23.066370010375977,2002,6698,89,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Awara Paagal Deewana,6.4,40.971805572509766,2002,6697,158,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellowbeard,6,45.44910430908203,1983,6686,96,4.3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Summertime,7.4,71.3996810913086,1955,6682,99,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dinner at Eight,7.8,77.76512145996094,1933,6680,111,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Veteran,5.9,40.40302276611328,2011,6679,98,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
They Were Expendable,7.3,74.37747955322266,1945,6678,135,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Vaaranam Aayiram,8,58.90158462524414,2008,6677,169,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Gregory's Girl,7.1,55.854225158691406,1980,6676,91,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ben-Hur: A Tale of the Christ,8,88.24230194091797,1925,6675,143,12.45,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Viral,5.5,64.67973327636719,2016,6674,85,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Legend of Fong Sai-Yuk,7.3,56.79257583618164,1993,6674,100,NA,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bed & Board,7.6,74.12621307373047,1970,6671,100,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vertige,5.6,48.98626708984375,2009,6669,90,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Possession,5.6,49.37680435180664,2008,6669,85,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Beneath Hill 60,7.1,59.80427551269531,2010,6668,122,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Berserk: The Golden Age Arc II - The Battle for Doldrey,7.8,72.2890396118164,2012,6668,80,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Still Smokin,5.7,43.34784698486328,1983,6668,91,14.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Les garçons et Guillaume, à table!",6.7,52.149444580078125,2013,6668,85,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An...,6.9,52.77630615234375,2012,6668,111,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84 Charing Cross Road,7.5,75.29607391357422,1987,6667,100,1.08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Judwaa 2,3.9,35.28574752807617,2017,6662,145,1.43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Przypadek,8,69.31208038330078,1987,6658,114,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emret Komutanim: Sah Mat,1.8,31.374963760375977,2007,6658,100,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02:37,6.9,55.92676544189453,2006,6657,95,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miyamoto Musashi,7.6,74.2904281616211,1954,6657,93,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Missing in Action 2: The Beginning,5.2,36.68122863769531,1985,6654,100,10.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"In weiter Ferne, so nah!",7.3,69.34503173828125,1993,6651,144,0.81,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Soodhu Kavvum,8.4,61.307289123535156,2013,6651,135,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ju Dou,7.7,76.879852294921875,1990,6650,95,1.99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
I Was a Male War Bride,7.1,61.49724197387695,1949,6649,105,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Paris When It Sizzles,6.4,57.541648864746094,1964,6647,110,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Anastasia,7.1,70.3913345336914,1956,6646,105,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The In-Laws,7.4,71.71570587158203,1979,6645,103,38.2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Set-Up,7.8,79.30840301513672,1949,6645,73,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Cherrybomb,6,43.98634338378906,2009,6642,86,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matrimonio all'italiana,7.5,70.56422424316406,1964,6638,102,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dügün Dernek 2: Sünnet,6.6,47.99745559692383,2015,6638,112,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koroshi no rakuin,7.4,73.7684555053711,1967,6637,91,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wild Child,7.6,86.28657531738281,1970,6637,83,0.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brigadoon,6.9,58.429317474365234,1954,6631,108,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Khiladi,7.4,57.56169891357422,1992,6631,157,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Ghost Story,6.3,56.22948455810547,1981,6630,110,23.37,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Sissi,7.1,68.45848846435547,1955,6627,102,NA,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Female Trouble,7.3,66.11846923828125,1974,6626,89,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Big Clock,7.7,76.70801544189453,1948,6623,95,NA,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mac & Devin Go to High School,4.5,34.36054992675781,2012,6621,75,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soleil rouge,7,67.24139404296875,1971,6620,112,4.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mogambo,6.7,64.18914794921875,1953,6618,116,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Baaghi 2,5,40.75869369506836,2018,6616,137,1.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Frankenstein Meets the Wolf Man,6.6,79.15459442138672,1943,6615,74,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Gallowwalkers,3.6,28.689599990844727,2012,6615,90,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Crowd,8,81.07783508300781,1928,6614,98,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Indiscreet,6.8,57.19667053222656,1958,6607,100,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Invaders from Mars,5.5,43.473934173583984,1986,6603,100,4.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Tre uomini e una gamba,7.6,58.23575210571289,1997,6602,100,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fragments,5.7,41.55789566040039,2008,6593,100,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los sin nombre,5.9,49.913753509521484,1999,6592,102,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Golmaal Again,5,41.10160827636719,2017,6587,140,1.01,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Veil,4.8,47.785377502441406,2016,6584,93,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Boruto: Naruto the Movie,8.1,73.56602478027344,2015,6581,95,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Where the Sidewalk Ends,7.6,75.2126693725586,1950,6580,95,NA,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sarkar Raj,6.8,62.23826599121094,2008,6578,125,1.01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Houseboat,6.7,62.100162506103516,1958,6573,110,NA,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight Time,7.4,68.87354278564453,1978,6572,114,9.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cold Skin,6,63.98418045043945,2017,6568,108,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Hasta la Vista,7.4,61.50590515136719,2011,6568,115,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sons of the Desert,7.7,79.48632049560547,1933,6560,68,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lust Stories,6.6,59.240665435791016,2018,6559,120,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridicule,7.5,75.78559112548828,1996,6557,102,2.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Les 7 jours du talion,6.5,57.795692443847656,2010,6555,105,NA,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Poketto monsutâ: Serebî - Toki wo koeta deai,5.6,48.32991027832031,2001,6548,75,1.73,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurôzu zero,7.1,53.282249450683594,2007,6547,130,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Do Começo ao Fim,6.6,48.0618896484375,2009,6537,94,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Confidential Report,7.4,74.53199005126953,1955,6535,93,NA,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Battle Beyond the Stars,5.5,47.2966423034668,1980,6533,104,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Out of Towners,7.1,65.8276138305664,1970,6532,101,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somebody Up There Likes Me,7.5,77.50650787353516,1956,6530,113,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Roy,3.3,28.43695831298828,2015,6530,146,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Yakuza,7.3,68.39044952392578,1974,6525,107,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night of the Demons,4.7,31.395933151245117,2009,6521,93,NA,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Supercondriaque,6,40.91962814331055,2014,6521,107,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tad: The Explorer,5.9,49.86529541015625,2012,6520,92,NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prityazhenie,5.5,44.91980743408203,2017,6519,117,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,7,66.39043426513672,1965,6512,138,31.11,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puli,4.7,39.31156921386719,2015,6510,155,NA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Blue Dahlia,7.2,70.78250885009766,1946,6507,96,2.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Trapped,7.6,60.59256362915039,2016,6506,105,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Into the Sun,4.5,33.91619110107422,2005,6506,97,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Spirit of St. Louis,7.2,75.58715057373047,1957,6503,135,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bye Bye Birdie,6.6,62.23019027709961,1963,6503,112,13.13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Khoobsurat,6.5,55.749488830566406,2014,6497,130,0.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
No Good Deed,5.5,43.8333625793457,2002,6497,103,0.18,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singh Is Bliing,5.4,45.2457389831543,2015,6497,141,0.92,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le boucher,7.6,75.981048583984375,1970,6496,93,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Way Out West,7.7,79.92090606689453,1937,6495,65,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Monster a-Go Go,2.3,41.87557601928711,1965,6491,70,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Raju Ban Gaya Gentleman,6.9,47.600120544433594,1992,6491,152,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Pari e dispari,7.3,64.02299499511719,1978,6489,109,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Secret of Roan Inish,7.5,74.83607482910156,1994,6488,103,6.1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Outrageous Fortune,6.1,49.90659713745117,1987,6487,99,52.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De vrais mensonges,6.5,40.55909729003906,2010,6483,105,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chek law dak gung,5.6,38.85749053955078,2002,6480,92,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L'histoire d'Adèle H.,7.4,70.076873779296875,1975,6476,96,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Devil Rides Out,7,73.157501220703125,1968,6474,96,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Small Apartments,6.1,47.40975570678711,2012,6474,96,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
